"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Hay quienes han votado en contra de todas y cada una de las subidas del salario mínimo. Hay quienes decían que la subida iba a hacer que el paro creciese. Hemos pasado de 735€ a 1.080€ y las cifras de desempleo son las más bajas desde 2008. España hoy es mejor."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Madrid se merece respeto y por eso hago un llamamiento a una campaña limpia, sin la crispación y el ruido que nos desvía de lo importante. Mi única intención: ideas, ganas y proyectos para recuperar los cuatro años perdidos."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Han detenido a la escaladora iraní Elnaz Rekabi que compitió sin velo. La valentía de las mujeres en Irán es un ejemplo para el mundo, pero la comunidad internacional no puede permitir que la lucha por su libertad siga poniendo en peligro su integridad física."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","@user Gracias a vosotros y a vosotras por la lucha incansable que ha conseguido que este sinsentido no se lleve a cabo 💪 Seguiremos aquí para lo que necesitéis."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Lo llevan denunciando años los vecinos y vecinas. Un estudio europeo vuelve a señalar a Valdemingómez. [POLITICIAN] tiene que tomar nota y dejar de remar a contracorriente. Hay que cerrar la incineradora."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","@user No puede ser más gráfica la comparación 😒"
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","[POLITICIAN], nadie se lo cree. Es absurdo abrir urgencias sin médicos y la responsabilidad es tuya."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Hablamos de conseguir una red de ‘calles completas’ que prioricen la movilidad activa y sostenible, ganar más plazas para encontrarse y disfrutar la ciudad, y sobre todo, conectar las zonas verdes urbanas y del entorno metropolitano."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","@user Es de sentido común frenar el cantón y no pararemos hasta que [POLITICIAN] lo paralice. Sois un ejemplo de lucha vecinal 💪🏼"
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","[POLITICIAN] ha anunciado cientos de veces que Madrid estaría limpia. Cualquiera que pasee por las calles de su barrio comprobará que las ha incumplido todas las veces. Ahora, nuevos contratos que discriminan por barrios. El sur, para el [POLITICAL_PARTY], tiene derecho a la basura."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Hoy he detallado el proyecto Madrid, 15 minutos, para adaptarnos a los retos del siglo y luchar contra la desigualdad entre personas y barrios. Escuelas infantiles, revolución del transporte público, movilidad ciclista, vivienda, reordenación urbana. Gracias por llenar la sala!"
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Horrible. Produce mucho dolor pensar que alguien pueda hacer algo así. Cada asesinato machista nos recuerda que seguimos fracasando como sociedad. Hay que proteger a las víctimas, que no haya ni una más."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Pocos días de mala climatología y estamos incumpliendo no en una ni en dos sino en trece estaciones de medición de la contaminación. Madrid necesita medidas estructurales, serias y valientes, no campañas de autobombo."
"1c7de361a5bc726464c11c7a74bd47ca","female","politician","left","left","Cada ingreso en la sanidad pública por Covid costó mínimo 6.000€. Nadie tuvo que pagar la factura gracias a los impuestos. Eliminar los impuestos no es una opción. Se trata de hacerlos más justos: que quienes más tengan, aporten más. La OCDE o el FMI lo entienden, el [POLITICAL_PARTY] no."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","@user Enhorabuena, Máximo. Qué ganas de visitarla (y comprar). Parece un trozo de París en Buñol. Mucha suerte."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Eso en que país? En España, el Congreso y el Senado aprueban las leyes por la mayoría necesaria. En que país vive @user ?"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Esto es lo que diferencia a un gobierno de izquierda de un gobierno de derechas. Compromiso con la redistribución de la riqueza para erradicar la desigualdad. Cumplimos"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","El Gobierno del @user y ⁦@user ⁩ con la Unión Europea y los ciudadanos españoles. El [POLITICAL_PARTY] con las grandes corporaciones energéticas y financieras. Cada uno con los suyos, clarificador"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","El [POLITICAL_PARTY] le devolverá la estabilidad a Villafranca de los Barros."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Defendiendo a los sindicatos de clase hoy el Congreso @user"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","[POLITICIAN]: “Vamos a hacer fijos a 67.000 sanitarios en España”. -"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","La democracia se defiende día a día. Primero Trump y el asalto al Capitolio. Ahora Bolsonaro y el asalto a las instituciones brasileñas. Ni un milimétrico a los populistas.Tofo apoyo a Lula"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Una sociedad unida en su tradición desde el siglo XV. La Santa Faz vuelve a salir a la calle. Y la lluvia no es un impedimento para Alicante."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","@user Estamos en récord de recaudación fiscal, por si lo desconocías. De nada"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Este es un tema crucial y lo explica @user . Hay que lograr respuestas europeas a desafíos europeos. Y el corredor mediterráneo lo es."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Vuelve la ilusión: BenidormFest 2023. La Comunitat Valenciana volverá a ser el primer escenario de Eurovisión. Novedades:. • Saldrán entradas a la venta. • Habrá más aforo. • También más participantes. Gracias, @user  por acompañarnos. Música, Alegría y Europa."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Hoy es un gran día para la citricultura valenciana. Bruselas aprueba la aplicación del tratamiento en frío para la importación de cítricos. Gracias al ministerio por su trabajo en favor del campo valenciano. Cooperación para una mayor seguridad."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","La Generalitat está alineada con el clúster cerámico de Castelló para conseguir todos los apoyos posibles ante el elevado precio de la energía. El IVF activará dos líneas de 50 millones para dar liquidez a las empresas. También complementaremos las ayudas del Gobierno central."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Los Presupuestos Generales del Estado para 2023 son aprobados por 187 diputados del Congreso. Una amplia mayoría de diputados para servir a la MAYORÍA SOCIAL de nuestro país."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Gracias por el trabajo a la Plataforma por la Comisión de la Verdad y por estos 10 años de compromiso con la .. Honrado de acompañaros en este cumpleaños y de escuchar a dos de los grandes, Paco Ibáñez y Luis Pastor"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Un placer esta charla compartida contigo @user y con los compañeros y compañeras del @user"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","En Valencia de Alcántara, en el acto de homenaje a los 49 represariados por el franquismo que han sido recuperados de la Mina Terría. Después serán reinhumados en el cementerio. [HASHTAG] [HASHTAG] ⁦@user ⁩"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Hoy hemos recordado y honrado a las víctimas de la represión franquista, especialmente de los días 14 y 15 de agosto de 1936. La matanza de Badajoz no puede olvidarse."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Después de seis años de esfuerzo y compromiso. Quienes nos trajeron hasta aquí y nosotros estamos orgullosos"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Con el ánimo tocado por lo perdido, y desde el agradecimiento a quienes se han dejado la piel estos días, empezamos ya la recuperación de las comarcas afectadas por los incendios. Gracias, presidente @user  por comprometerte hoy en Bejís a recuperar nuestra tierra."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Hay cantera en el ⁦@user ⁩ Descanso del partido contra la UD Fornacense"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Todo mi apoyo a @user Presidenta del @user en su difícil tarea de dirigir los debates cuando hay tanto interés en generar ruido, bronca, disrupción en lugar de utilizar la palabra para acordar o discrepar. Reconocimiento a tu tarea."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Comparecencia del Ministro de Predidencia, RR con Las Cortes y Memoria Democrática, en la [HASHTAG] del @user"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","@user Eso fue por la sorpresa. En Extremadura algunos presidentes tendrían el brazo, desde la mano hasta el hombro lleno de tatuajes. 😂"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","La batalla que se pierde es la que no se da. Esa es la enseñanza de la selección ⁦@user ⁩"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","EPA EXTREMADURA. En los últimos 12 meses, se han incorporado al empleo 24.400 personas fruto del esfuerzo del Gobierno de @user , del gobierno de @user , de los sindicatos y de los empresarios. @user"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Impulsamos el programa Viatgem con 20.000 nuevos bonos turísticos, de los que se beneficiarán 60.000 personas. Los objetivos:. • Desestacionalizar el turismo. • Mantener el empleo del sector. • Promover el turismo en el territorio entre la ciudadanía de la Comunitat Valenciana."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Gracias por la confianza y por la complicidad a Volkswagen. Estas palabras son recíprocas. Unidad y liderazgo para impulsar la reindustrialización y potenciar el empleo."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Que nada es imposible. Que un domingo contigo es especial. Que hay que intentarlo siempre.. Gracias, Rafa.. Te esperamos en la Copa Davis de València."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Presentamos hoy el proyecto de la Ciudad de la Justicia de Alicante, que comenzará a funcionar en 2025. Serán 86 millones de euros, la mayor inversión en una sede judicial de los últimos veinte años en la Comunitat Valenciana."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","@user Fuerza y ánimos para el partido de hoy"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Hace cuatro años se abrió la puerta a la igualdad, progreso y dignidad"
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Todo empezó en Benidorm Fest 2022. Y seguirá en Benidorm Fest 2023. Suerte, Chanel. A por Eurovisión y a traerla a nuestra tierra."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Unas palabras sentidas para el profesor Grisolía. Aquel que dijo: «Lo importante en la vida no son los trabajos, los honores o el dinero, sino lo que uno puede hacer por los demás». Gracias, Santiago."
"1cf0e120ac66eb6d890fb8cc596656e7","male","politician","left","moderate_left","Nueva respuesta del Gobierno:. · Ayuda de 200 € a autónomos y parados con bajos ingresos. · Suben un 15% las pensiones no contributivas. · Abaratamiento del transporte público. · Bajada del IVA de la luz. Soluciones frente a la inflación. Buenas medidas."
